date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2018-03-01,lewisham,406499,E09000023,285,2095,1
2018-04-01,lewisham,409634,E09000023,234,1961,1
2018-05-01,lewisham,414544,E09000023,246,2318,1
2018-06-01,lewisham,417444,E09000023,349,2135,1
2018-07-01,lewisham,413641,E09000023,267,2348,1
2018-08-01,lewisham,409974,E09000023,329,2160,1
2018-09-01,lewisham,409821,E09000023,223,2135,1
2018-10-01,lewisham,417893,E09000023,361,2383,1
2018-11-01,lewisham,416998,E09000023,357,2259,1
2018-12-01,lewisham,410421,E09000023,231,2261,1
2019-01-01,lewisham,402343,E09000023,192,2289,1
2019-02-01,lewisham,398655,E09000023,200,2145,1
2019-03-01,lewisham,401583,E09000023,255,2473,1
2019-04-01,lewisham,402204,E09000023,204,2319,1
2019-05-01,lewisham,405653,E09000023,230,2645,1
2019-06-01,lewisham,405553,E09000023,225,2423,1
2019-07-01,lewisham,410073,E09000023,273,2600,1
2019-08-01,lewisham,415558,E09000023,305,2495,1
2019-09-01,lewisham,420718,E09000023,255,2552,1
2019-10-01,lewisham,422711,E09000023,233,2505,1
2019-11-01,lewisham,417318,E09000023,248,2431,1
2019-12-01,lewisham,415125,E09000023,NaN,2230,1
2012-01-01,merton,301661,E09000024,204,1083,1
2012-02-01,merton,304218,E09000024,184,1138,1
2012-03-01,merton,305833,E09000024,259,1244,1
2012-04-01,merton,306943,E09000024,156,1087,1
2012-05-01,merton,312768,E09000024,212,1223,1
2012-06-01,merton,318602,E09000024,238,1129,1
2012-07-01,merton,323413,E09000024,250,1162,1
2012-08-01,merton,326136,E09000024,253,1076,1
2012-09-01,merton,326349,E09000024,263,1095,1
2012-10-01,merton,328431,E09000024,291,1147,1
2012-11-01,merton,321515,E09000024,221,1223,1
2012-12-01,merton,325045,E09000024,239,1079,1
2013-01-01,merton,329700,E09000024,209,1173,1
2013-02-01,merton,333548,E09000024,187,988,1
2013-03-01,merton,328435,E09000024,262,995,1
2013-04-01,merton,327570,E09000024,235,1060,1
2013-05-01,merton,331119,E09000024,263,1030,1
2013-06-01,merton,340065,E09000024,251,990,1
2013-07-01,merton,347031,E09000024,298,1103,1
2013-08-01,merton,357293,E09000024,319,903,1
2013-09-01,merton,364497,E09000024,301,917,1
2013-10-01,merton,359064,E09000024,319,1014,1
2013-11-01,merton,356979,E09000024,328,974,1
2013-12-01,merton,359231,E09000024,274,853,1
2014-01-01,merton,377855,E09000024,273,940,1
2014-02-01,merton,386133,E09000024,257,819,1
2014-03-01,merton,392126,E09000024,262,994,1
2014-04-01,merton,397960,E09000024,277,879,1
2014-05-01,merton,408272,E09000024,284,1047,1
2014-06-01,merton,427036,E09000024,248,1027,1
2014-07-01,merton,436044,E09000024,267,951,1
2014-08-01,merton,452101,E09000024,307,932,1
2014-09-01,merton,446961,E09000024,273,1047,1
2014-10-01,merton,449145,E09000024,248,1068,1
2014-11-01,merton,434193,E09000024,228,1139,1
2014-12-01,merton,431896,E09000024,223,1074,1
2015-01-01,merton,424475,E09000024,198,1063,1
2015-02-01,merton,429907,E09000024,194,941,1
2015-03-01,merton,434994,E09000024,226,997,1
2015-04-01,merton,437947,E09000024,213,971,1
2015-05-01,merton,444390,E09000024,238,1129,1
2015-06-01,merton,445612,E09000024,271,1057,1
2015-07-01,merton,464605,E09000024,298,1154,1
2015-08-01,merton,469370,E09000024,276,1063,1
2015-09-01,merton,480330,E09000024,292,949,1
2015-10-01,merton,480044,E09000024,271,1127,1
2015-11-01,merton,489855,E09000024,252,1134,1
2015-12-01,merton,490898,E09000024,255,1075,1
2016-01-01,merton,487335,E09000024,196,1062,1
2016-02-01,merton,482794,E09000024,209,1046,1
2016-03-01,merton,495205,E09000024,476,1167,1
2016-04-01,merton,503813,E09000024,120,1085,1
2016-05-01,merton,514101,E09000024,153,1152,1
2016-06-01,merton,513336,E09000024,206,1010,1
2016-07-01,merton,511128,E09000024,212,1204,1
2016-08-01,merton,509855,E09000024,226,1158,1
2016-09-01,merton,505887,E09000024,215,1095,1
2016-10-01,merton,504287,E09000024,175,1096,1
2016-11-01,merton,489175,E09000024,199,1121,1
2016-12-01,merton,486293,E09000024,222,1031,1
2017-01-01,merton,483395,E09000024,134,1072,1
2017-02-01,merton,495772,E09000024,174,1086,1
2017-03-01,merton,495230,E09000024,236,1122,1
2017-04-01,merton,512213,E09000024,200,1097,1
2017-05-01,merton,514738,E09000024,214,1205,1
2017-06-01,merton,520540,E09000024,227,1183,1
2017-07-01,merton,509666,E09000024,219,1218,1
2017-08-01,merton,517399,E09000024,243,1098,1
2017-09-01,merton,520322,E09000024,239,1184,1
2017-10-01,merton,534091,E09000024,221,1151,1
2017-11-01,merton,525729,E09000024,193,1174,1
2017-12-01,merton,517135,E09000024,205,1189,1
2018-01-01,merton,500413,E09000024,174,1165,1
2018-02-01,merton,495289,E09000024,130,1085,1
2018-03-01,merton,494905,E09000024,205,1061,1
2018-04-01,merton,494428,E09000024,165,1091,1
2018-05-01,merton,501888,E09000024,193,1194,1
2018-06-01,merton,516197,E09000024,177,1123,1
2018-07-01,merton,532752,E09000024,216,1163,1
2018-08-01,merton,530837,E09000024,241,1149,1
2018-09-01,merton,524612,E09000024,198,1103,1
2018-10-01,merton,520123,E09000024,225,1243,1
2018-11-01,merton,518470,E09000024,205,1215,1
2018-12-01,merton,517613,E09000024,154,1229,1
2019-01-01,merton,512341,E09000024,167,1220,1
2019-02-01,merton,520382,E09000024,154,1051,1
2019-03-01,merton,505391,E09000024,155,1245,1
2019-04-01,merton,501814,E09000024,177,1211,1
2019-05-01,merton,487425,E09000024,180,1117,1
2019-06-01,merton,499425,E09000024,153,1168,1
2019-07-01,merton,505198,E09000024,204,1351,1
2019-08-01,merton,518932,E09000024,218,1282,1
2019-09-01,merton,517023,E09000024,148,1225,1
2019-10-01,merton,510901,E09000024,213,1241,1
2019-11-01,merton,504065,E09000024,170,1287,1
2019-12-01,merton,505373,E09000024,NaN,1122,1
2012-01-01,newham,213513,E09000025,175,2513,1
2012-02-01,newham,210451,E09000025,124,2434,1
2012-03-01,newham,211701,E09000025,215,3115,1
2012-04-01,newham,209250,E09000025,82,2590,1
2012-05-01,newham,213290,E09000025,105,2782,1
2012-06-01,newham,212423,E09000025,112,2692,1
2012-07-01,newham,216463,E09000025,131,2875,1
2012-08-01,newham,214977,E09000025,103,2904,1
2012-09-01,newham,214194,E09000025,156,2673,1
2012-10-01,newham,211658,E09000025,178,2842,1
2012-11-01,newham,211473,E09000025,152,2715,1
2012-12-01,newham,214504,E09000025,170,2604,1
2013-01-01,newham,216276,E09000025,136,2616,1
2013-02-01,newham,217656,E09000025,192,2155,1
2013-03-01,newham,218740,E09000025,173,2262,1
2013-04-01,newham,220203,E09000025,139,2328,1
2013-05-01,newham,221686,E09000025,172,2231,1
2013-06-01,newham,224762,E09000025,188,2317,1
2013-07-01,newham,224133,E09000025,216,2671,1
2013-08-01,newham,224817,E09000025,194,2386,1
2013-09-01,newham,224015,E09000025,239,2130,1
2013-10-01,newham,223556,E09000025,205,2609,1
2013-11-01,newham,228005,E09000025,266,2558,1
2013-12-01,newham,229561,E09000025,266,2336,1
2014-01-01,newham,234334,E09000025,237,2398,1
2014-02-01,newham,234169,E09000025,218,2372,1
2014-03-01,newham,234548,E09000025,264,2615,1
2014-04-01,newham,242493,E09000025,211,2314,1
2014-05-01,newham,249075,E09000025,241,2427,1
2014-06-01,newham,257977,E09000025,319,2317,1
2014-07-01,newham,263542,E09000025,250,2432,1
2014-08-01,newham,270521,E09000025,287,2239,1
2014-09-01,newham,276292,E09000025,263,2366,1
2014-10-01,newham,278469,E09000025,283,2428,1
2014-11-01,newham,279108,E09000025,227,2488,1
2014-12-01,newham,279219,E09000025,245,2430,1
2015-01-01,newham,278132,E09000025,198,2561,1
2015-02-01,newham,279870,E09000025,211,2330,1
2015-03-01,newham,282742,E09000025,217,2656,1
2015-04-01,newham,287539,E09000025,185,2240,1
2015-05-01,newham,291590,E09000025,228,2426,1
2015-06-01,newham,293256,E09000025,374,2596,1
2015-07-01,newham,297453,E09000025,268,2718,1
2015-08-01,newham,301504,E09000025,240,2454,1
2015-09-01,newham,308543,E09000025,283,2476,1
2015-10-01,newham,313025,E09000025,307,2703,1
2015-11-01,newham,317550,E09000025,273,2650,1
2015-12-01,newham,319493,E09000025,298,2465,1
2016-01-01,newham,325990,E09000025,252,2518,1
2016-02-01,newham,329609,E09000025,238,2394,1
2016-03-01,newham,336144,E09000025,479,2459,1
2016-04-01,newham,337626,E09000025,132,2432,1
2016-05-01,newham,343814,E09000025,141,2573,1
2016-06-01,newham,351368,E09000025,148,2540,1
2016-07-01,newham,355960,E09000025,219,2663,1
2016-08-01,newham,359410,E09000025,218,2610,1
2016-09-01,newham,362358,E09000025,142,2518,1
2016-10-01,newham,359280,E09000025,373,2885,1
2016-11-01,newham,360642,E09000025,309,2775,1
2016-12-01,newham,353282,E09000025,305,2800,1
2017-01-01,newham,355298,E09000025,214,2631,1
2017-02-01,newham,359315,E09000025,280,2549,1
2017-03-01,newham,364544,E09000025,388,3049,1
2017-04-01,newham,365240,E09000025,358,2788,1
2017-05-01,newham,365854,E09000025,359,2746,1
2017-06-01,newham,362237,E09000025,456,2836,1
2017-07-01,newham,363805,E09000025,369,3115,1
2017-08-01,newham,361141,E09000025,290,2840,1
2017-09-01,newham,369229,E09000025,219,2882,1
2017-10-01,newham,368084,E09000025,243,3153,1
2017-11-01,newham,361402,E09000025,260,3160,1
2017-12-01,newham,349429,E09000025,285,2803,1
2018-01-01,newham,343800,E09000025,266,2968,1
2018-02-01,newham,347618,E09000025,390,2681,1
2018-03-01,newham,352992,E09000025,248,2969,1
2018-04-01,newham,360618,E09000025,265,2883,1
2018-05-01,newham,363096,E09000025,261,3008,1
2018-06-01,newham,366703,E09000025,275,3199,1
2018-07-01,newham,368343,E09000025,189,3115,1
2018-08-01,newham,365932,E09000025,218,2970,1
2018-09-01,newham,366285,E09000025,271,2943,1
2018-10-01,newham,361585,E09000025,244,3138,1
2018-11-01,newham,357045,E09000025,283,3156,1
2018-12-01,newham,354253,E09000025,265,2990,1
2019-01-01,newham,358029,E09000025,184,2827,1
2019-02-01,newham,363475,E09000025,150,2884,1
2019-03-01,newham,366893,E09000025,145,3032,1
2019-04-01,newham,368035,E09000025,143,2916,1
2019-05-01,newham,370155,E09000025,145,3098,1
2019-06-01,newham,358981,E09000025,123,3160,1
2019-07-01,newham,356312,E09000025,198,3337,1
2019-08-01,newham,358034,E09000025,162,2976,1
2019-09-01,newham,368382,E09000025,154,2826,1
2019-10-01,newham,371678,E09000025,159,3321,1
2019-11-01,newham,365400,E09000025,142,3063,1
2019-12-01,newham,363493,E09000025,NaN,2841,1
2012-01-01,redbridge,257635,E09000026,155,2012,1
2012-02-01,redbridge,258661,E09000026,184,1822,1
2012-03-01,redbridge,258463,E09000026,243,2105,1
2012-04-01,redbridge,262919,E09000026,176,1758,1
2012-05-01,redbridge,266409,E09000026,186,1967,1
2012-06-01,redbridge,267446,E09000026,203,1811,1
2012-07-01,redbridge,270006,E09000026,233,1899,1
2012-08-01,redbridge,269620,E09000026,228,1904,1
2012-09-01,redbridge,272872,E09000026,188,1859,1
2012-10-01,redbridge,273061,E09000026,230,1885,1
2012-11-01,redbridge,269169,E09000026,261,2109,1
2012-12-01,redbridge,264683,E09000026,216,1784,1
2013-01-01,redbridge,262875,E09000026,187,1891,1
2013-02-01,redbridge,263623,E09000026,185,1744,1
2013-03-01,redbridge,267800,E09000026,176,1813,1
2013-04-01,redbridge,267003,E09000026,215,1641,1
2013-05-01,redbridge,268190,E09000026,230,1716,1
2013-06-01,redbridge,270454,E09000026,220,1598,1
2013-07-01,redbridge,277577,E09000026,266,1660,1
2013-08-01,redbridge,280870,E09000026,288,1515,1
2013-09-01,redbridge,282996,E09000026,274,1531,1
2013-10-01,redbridge,283749,E09000026,317,1805,1
2013-11-01,redbridge,285106,E09000026,320,1849,1
2013-12-01,redbridge,287656,E09000026,307,1699,1
2014-01-01,redbridge,289684,E09000026,308,1823,1
2014-02-01,redbridge,291687,E09000026,278,1492,1
2014-03-01,redbridge,289191,E09000026,256,1719,1
2014-04-01,redbridge,290221,E09000026,270,1543,1
2014-05-01,redbridge,293705,E09000026,298,1668,1
2014-06-01,redbridge,300479,E09000026,342,1730,1
2014-07-01,redbridge,306624,E09000026,379,1793,1
2014-08-01,redbridge,311111,E09000026,311,1627,1
2014-09-01,redbridge,312776,E09000026,311,1540,1
2014-10-01,redbridge,316407,E09000026,348,1849,1
2014-11-01,redbridge,321365,E09000026,316,1777,1
2014-12-01,redbridge,326699,E09000026,276,1754,1
2015-01-01,redbridge,325048,E09000026,242,1630,1
2015-02-01,redbridge,327256,E09000026,293,1519,1
2015-03-01,redbridge,326567,E09000026,307,1700,1
2015-04-01,redbridge,330582,E09000026,185,1509,1
2015-05-01,redbridge,328815,E09000026,237,1516,1
2015-06-01,redbridge,336843,E09000026,292,1747,1
2015-07-01,redbridge,342833,E09000026,341,1658,1
2015-08-01,redbridge,351663,E09000026,310,1487,1
2015-09-01,redbridge,355375,E09000026,322,1584,1
2015-10-01,redbridge,363224,E09000026,335,1696,1
2015-11-01,redbridge,368279,E09000026,300,1777,1
2015-12-01,redbridge,369059,E09000026,300,1735,1
2016-01-01,redbridge,371307,E09000026,250,1536,1
2016-02-01,redbridge,377717,E09000026,261,1655,1
2016-03-01,redbridge,388151,E09000026,534,1748,1
2016-04-01,redbridge,388739,E09000026,145,1678,1
2016-05-01,redbridge,389069,E09000026,191,1711,1
2016-06-01,redbridge,388322,E09000026,207,1633,1
2016-07-01,redbridge,394381,E09000026,269,1797,1
2016-08-01,redbridge,399449,E09000026,251,1757,1
2016-09-01,redbridge,403092,E09000026,219,1646,1
2016-10-01,redbridge,401347,E09000026,257,1758,1
2016-11-01,redbridge,398304,E09000026,250,1664,1
2016-12-01,redbridge,402169,E09000026,230,1602,1
2017-01-01,redbridge,408457,E09000026,190,1773,1
2017-02-01,redbridge,405705,E09000026,223,1666,1
2017-03-01,redbridge,402920,E09000026,271,1956,1
2017-04-01,redbridge,397410,E09000026,191,1766,1
2017-05-01,redbridge,406697,E09000026,195,2009,1
2017-06-01,redbridge,402585,E09000026,233,2063,1
2017-07-01,redbridge,409097,E09000026,243,2066,1
2017-08-01,redbridge,411116,E09000026,262,1962,1
2017-09-01,redbridge,421401,E09000026,240,2047,1
2017-10-01,redbridge,422354,E09000026,242,2213,1
2017-11-01,redbridge,419148,E09000026,224,2003,1
2017-12-01,redbridge,416712,E09000026,252,1924,1
2018-01-01,redbridge,421816,E09000026,204,2109,1
2018-02-01,redbridge,424246,E09000026,174,1889,1
2018-03-01,redbridge,423790,E09000026,219,1907,1
2018-04-01,redbridge,412072,E09000026,192,1942,1
2018-05-01,redbridge,413991,E09000026,204,1936,1
2018-06-01,redbridge,415016,E09000026,210,1908,1
2018-07-01,redbridge,424170,E09000026,237,2062,1
2018-08-01,redbridge,423775,E09000026,213,1759,1
2018-09-01,redbridge,426557,E09000026,267,1907,1
2018-10-01,redbridge,428131,E09000026,205,2091,1
2018-11-01,redbridge,430708,E09000026,251,2103,1
2018-12-01,redbridge,426823,E09000026,160,1936,1
2019-01-01,redbridge,420810,E09000026,150,1987,1
2019-02-01,redbridge,411411,E09000026,188,1919,1
2019-03-01,redbridge,405903,E09000026,183,1993,1
2019-04-01,redbridge,403196,E09000026,152,1988,1
2019-05-01,redbridge,402650,E09000026,193,2053,1
2019-06-01,redbridge,411017,E09000026,156,1984,1
2019-07-01,redbridge,417693,E09000026,185,2059,1
2019-08-01,redbridge,424286,E09000026,254,1900,1
2019-09-01,redbridge,414820,E09000026,220,2017,1
2019-10-01,redbridge,411851,E09000026,247,2216,1
2019-11-01,redbridge,413867,E09000026,191,2085,1
2019-12-01,redbridge,423442,E09000026,NaN,1954,1
2012-01-01,richmond upon thames,434898,E09000027,211,917,1
2012-02-01,richmond upon thames,442194,E09000027,197,863,1
2012-03-01,richmond upon thames,442765,E09000027,254,1076,1
2012-04-01,richmond upon thames,445566,E09000027,222,985,1
2012-05-01,richmond upon thames,446787,E09000027,265,1217,1
2012-06-01,richmond upon thames,457135,E09000027,299,937,1
2012-07-01,richmond upon thames,468670,E09000027,339,1067,1
2012-08-01,richmond upon thames,470964,E09000027,346,943,1
2012-09-01,richmond upon thames,465848,E09000027,308,930,1
2012-10-01,richmond upon thames,456331,E09000027,258,1046,1
2012-11-01,richmond upon thames,462003,E09000027,302,1020,1
2012-12-01,richmond upon thames,466141,E09000027,271,922,1
2013-01-01,richmond upon thames,473974,E09000027,219,972,1
2013-02-01,richmond upon thames,474164,E09000027,199,826,1
2013-03-01,richmond upon thames,474810,E09000027,242,939,1
2013-04-01,richmond upon thames,481102,E09000027,244,910,1
2013-05-01,richmond upon thames,482861,E09000027,315,884,1
2013-06-01,richmond upon thames,489625,E09000027,278,974,1
2013-07-01,richmond upon thames,491192,E09000027,369,934,1
2013-08-01,richmond upon thames,504619,E09000027,404,942,1
2013-09-01,richmond upon thames,509786,E09000027,298,890,1
2013-10-01,richmond upon thames,512942,E09000027,365,840,1
2013-11-01,richmond upon thames,506504,E09000027,370,866,1
2013-12-01,richmond upon thames,503809,E09000027,318,779,1
2014-01-01,richmond upon thames,512942,E09000027,296,924,1
2014-02-01,richmond upon thames,516210,E09000027,256,700,1
2014-03-01,richmond upon thames,534264,E09000027,268,879,1
2014-04-01,richmond upon thames,554546,E09000027,280,847,1
2014-05-01,richmond upon thames,574048,E09000027,294,920,1
2014-06-01,richmond upon thames,586768,E09000027,271,925,1
2014-07-01,richmond upon thames,598031,E09000027,345,968,1
2014-08-01,richmond upon thames,607599,E09000027,358,850,1
2014-09-01,richmond upon thames,615843,E09000027,277,940,1
2014-10-01,richmond upon thames,610019,E09000027,312,939,1
2014-11-01,richmond upon thames,609362,E09000027,232,967,1
2014-12-01,richmond upon thames,605032,E09000027,277,858,1
2015-01-01,richmond upon thames,593230,E09000027,206,873,1
2015-02-01,richmond upon thames,591960,E09000027,225,763,1
2015-03-01,richmond upon thames,593410,E09000027,196,939,1
2015-04-01,richmond upon thames,605763,E09000027,240,893,1
2015-05-01,richmond upon thames,603859,E09000027,236,995,1
2015-06-01,richmond upon thames,607109,E09000027,287,892,1
2015-07-01,richmond upon thames,614134,E09000027,351,888,1
2015-08-01,richmond upon thames,632845,E09000027,314,910,1
2015-09-01,richmond upon thames,643019,E09000027,326,913,1
2015-10-01,richmond upon thames,654907,E09000027,331,941,1
2015-11-01,richmond upon thames,644455,E09000027,273,854,1
2015-12-01,richmond upon thames,640645,E09000027,273,872,1
2016-01-01,richmond upon thames,643448,E09000027,268,863,1
2016-02-01,richmond upon thames,653025,E09000027,199,823,1
2016-03-01,richmond upon thames,662897,E09000027,499,887,1
2016-04-01,richmond upon thames,647205,E09000027,182,873,1
2016-05-01,richmond upon thames,654692,E09000027,182,1105,1
2016-06-01,richmond upon thames,654186,E09000027,218,998,1
2016-07-01,richmond upon thames,677067,E09000027,241,1094,1
2016-08-01,richmond upon thames,670081,E09000027,242,977,1
2016-09-01,richmond upon thames,666263,E09000027,248,1046,1
2016-10-01,richmond upon thames,639088,E09000027,196,952,1
2016-11-01,richmond upon thames,639469,E09000027,220,949,1
2016-12-01,richmond upon thames,637708,E09000027,224,881,1
2017-01-01,richmond upon thames,655125,E09000027,201,913,1
2017-02-01,richmond upon thames,654376,E09000027,187,919,1
2017-03-01,richmond upon thames,661515,E09000027,280,1088,1
2017-04-01,richmond upon thames,663701,E09000027,199,1045,1
2017-05-01,richmond upon thames,671201,E09000027,238,1249,1
2017-06-01,richmond upon thames,674209,E09000027,219,1203,1
2017-07-01,richmond upon thames,674638,E09000027,268,1265,1
2017-08-01,richmond upon thames,682854,E09000027,262,1085,1
2017-09-01,richmond upon thames,674672,E09000027,216,1183,1
2017-10-01,richmond upon thames,669034,E09000027,250,1160,1
2017-11-01,richmond upon thames,651931,E09000027,218,1145,1
2017-12-01,richmond upon thames,650160,E09000027,222,982,1
2018-01-01,richmond upon thames,639200,E09000027,181,1003,1
2018-02-01,richmond upon thames,636391,E09000027,171,945,1
2018-03-01,richmond upon thames,639450,E09000027,211,1018,1
2018-04-01,richmond upon thames,649078,E09000027,199,957,1
2018-05-01,richmond upon thames,656497,E09000027,193,1104,1
2018-06-01,richmond upon thames,651404,E09000027,220,1011,1
2018-07-01,richmond upon thames,662605,E09000027,256,1210,1
2018-08-01,richmond upon thames,667088,E09000027,309,1087,1
2018-09-01,richmond upon thames,677357,E09000027,229,1014,1
2018-10-01,richmond upon thames,658005,E09000027,223,1156,1
2018-11-01,richmond upon thames,649166,E09000027,249,1201,1
2018-12-01,richmond upon thames,645745,E09000027,188,1007,1
2019-01-01,richmond upon thames,655056,E09000027,162,1042,1
2019-02-01,richmond upon thames,657031,E09000027,164,974,1
2019-03-01,richmond upon thames,648206,E09000027,187,1122,1
2019-04-01,richmond upon thames,641418,E09000027,171,1087,1
2019-05-01,richmond upon thames,637519,E09000027,204,1084,1
2019-06-01,richmond upon thames,651995,E09000027,183,1073,1
2019-07-01,richmond upon thames,656390,E09000027,241,1083,1
2019-08-01,richmond upon thames,657558,E09000027,257,1018,1
2019-09-01,richmond upon thames,648451,E09000027,207,1036,1
2019-10-01,richmond upon thames,643937,E09000027,214,1110,1
2019-11-01,richmond upon thames,649756,E09000027,233,1198,1
2019-12-01,richmond upon thames,656781,E09000027,NaN,1087,1
2012-01-01,southwark,314802,E09000028,270,2670,1
2012-02-01,southwark,316878,E09000028,237,2599,1
2012-03-01,southwark,315910,E09000028,391,2910,1
2012-04-01,southwark,316547,E09000028,213,2413,1
2012-05-01,southwark,330787,E09000028,269,2925,1
2012-06-01,southwark,339161,E09000028,242,2850,1
2012-07-01,southwark,348367,E09000028,274,2917,1
2012-08-01,southwark,340003,E09000028,308,2804,1
2012-09-01,southwark,337481,E09000028,309,2516,1
2012-10-01,southwark,331381,E09000028,295,2609,1
2012-11-01,southwark,334334,E09000028,290,2752,1
2012-12-01,southwark,347839,E09000028,256,2794,1
2013-01-01,southwark,342616,E09000028,246,2932,1
2013-02-01,southwark,352307,E09000028,233,2527,1
2013-03-01,southwark,330016,E09000028,255,2713,1
2013-04-01,southwark,347840,E09000028,296,2602,1
2013-05-01,southwark,351785,E09000028,395,2549,1
2013-06-01,southwark,366355,E09000028,399,2688,1
2013-07-01,southwark,363507,E09000028,464,2945,1
2013-08-01,southwark,362033,E09000028,389,2661,1
2013-09-01,southwark,372362,E09000028,388,2640,1
2013-10-01,southwark,376014,E09000028,400,2747,1
2013-11-01,southwark,376147,E09000028,418,2791,1
2013-12-01,southwark,388016,E09000028,398,2471,1
2014-01-01,southwark,396213,E09000028,323,2351,1
2014-02-01,southwark,401256,E09000028,365,2267,1
2014-03-01,southwark,395415,E09000028,331,2487,1
2014-04-01,southwark,397814,E09000028,301,2295,1
2014-05-01,southwark,417813,E09000028,323,2386,1
2014-06-01,southwark,426532,E09000028,339,2466,1
2014-07-01,southwark,437382,E09000028,343,2649,1
2014-08-01,southwark,441662,E09000028,439,2466,1
2014-09-01,southwark,456360,E09000028,335,2653,1
2014-10-01,southwark,458334,E09000028,307,2772,1
2014-11-01,southwark,457006,E09000028,279,2689,1
2014-12-01,southwark,447423,E09000028,305,2389,1
2015-01-01,southwark,447194,E09000028,244,2541,1
2015-02-01,southwark,444794,E09000028,260,2319,1
2015-03-01,southwark,445190,E09000028,277,2509,1
2015-04-01,southwark,446846,E09000028,274,2475,1
2015-05-01,southwark,457926,E09000028,321,2864,1
2015-06-01,southwark,466242,E09000028,375,2699,1
2015-07-01,southwark,475937,E09000028,440,2677,1
2015-08-01,southwark,482319,E09000028,381,2617,1
2015-09-01,southwark,485699,E09000028,376,2437,1
2015-10-01,southwark,487629,E09000028,387,2636,1
2015-11-01,southwark,485993,E09000028,393,2798,1
2015-12-01,southwark,488642,E09000028,328,2638,1
2016-01-01,southwark,495497,E09000028,245,2553,1
2016-02-01,southwark,498895,E09000028,290,2481,1
2016-03-01,southwark,513356,E09000028,616,2560,1
2016-04-01,southwark,514789,E09000028,157,2650,1
2016-05-01,southwark,517878,E09000028,215,3014,1
2016-06-01,southwark,503827,E09000028,271,2750,1
2016-07-01,southwark,505216,E09000028,415,2791,1
2016-08-01,southwark,508908,E09000028,346,2794,1
2016-09-01,southwark,518430,E09000028,249,2851,1
2016-10-01,southwark,521833,E09000028,276,2794,1
2016-11-01,southwark,515504,E09000028,253,2592,1
2016-12-01,southwark,509843,E09000028,292,2672,1
2017-01-01,southwark,504332,E09000028,251,2740,1
2017-02-01,southwark,503545,E09000028,222,2536,1
2017-03-01,southwark,514568,E09000028,274,2833,1
2017-04-01,southwark,516808,E09000028,246,2601,1
2017-05-01,southwark,525316,E09000028,324,2796,1
2017-06-01,southwark,526415,E09000028,366,2845,1
2017-07-01,southwark,529381,E09000028,380,3018,1
2017-08-01,southwark,535685,E09000028,317,3033,1
2017-09-01,southwark,531669,E09000028,348,2929,1
2017-10-01,southwark,523452,E09000028,315,2978,1
2017-11-01,southwark,493680,E09000028,246,3163,1
2017-12-01,southwark,485749,E09000028,271,2652,1
2018-01-01,southwark,492039,E09000028,230,2839,1
2018-02-01,southwark,515235,E09000028,223,2535,1
2018-03-01,southwark,518699,E09000028,245,2742,1
2018-04-01,southwark,517934,E09000028,218,2942,1
2018-05-01,southwark,504447,E09000028,321,3019,1
2018-06-01,southwark,500787,E09000028,423,2975,1
2018-07-01,southwark,501446,E09000028,323,3340,1
2018-08-01,southwark,506250,E09000028,354,3062,1
2018-09-01,southwark,498888,E09000028,334,2965,1
2018-10-01,southwark,494358,E09000028,354,3223,1
2018-11-01,southwark,499136,E09000028,317,3155,1
2018-12-01,southwark,501604,E09000028,265,2909,1
2019-01-01,southwark,500164,E09000028,210,3064,1
2019-02-01,southwark,488989,E09000028,179,3007,1
2019-03-01,southwark,490074,E09000028,255,3505,1
2019-04-01,southwark,486643,E09000028,199,3245,1
2019-05-01,southwark,496635,E09000028,241,3431,1
2019-06-01,southwark,494468,E09000028,192,3341,1
2019-07-01,southwark,498785,E09000028,240,3528,1
2019-08-01,southwark,496228,E09000028,250,3356,1
2019-09-01,southwark,506787,E09000028,204,3397,1
2019-10-01,southwark,513550,E09000028,232,3623,1
2019-11-01,southwark,512367,E09000028,178,3344,1
2019-12-01,southwark,505619,E09000028,NaN,3148,1
2012-01-01,sutton,234452,E09000029,166,879,1
2012-02-01,sutton,233933,E09000029,193,906,1
2012-03-01,sutton,233526,E09000029,268,1047,1
2012-04-01,sutton,235097,E09000029,155,931,1
2012-05-01,sutton,237808,E09000029,160,998,1
2012-06-01,sutton,238754,E09000029,216,957,1
2012-07-01,sutton,241191,E09000029,221,982,1
2012-08-01,sutton,239079,E09000029,261,944,1
2012-09-01,sutton,241415,E09000029,198,867,1
2012-10-01,sutton,242477,E09000029,269,1027,1
2012-11-01,sutton,244327,E09000029,279,959,1
2012-12-01,sutton,244047,E09000029,180,978,1
2013-01-01,sutton,243568,E09000029,163,912,1
2013-02-01,sutton,243275,E09000029,190,787,1
2013-03-01,sutton,243096,E09000029,194,846,1
2013-04-01,sutton,242914,E09000029,184,864,1
2013-05-01,sutton,248213,E09000029,246,832,1
2013-06-01,sutton,250480,E09000029,221,863,1
2013-07-01,sutton,253394,E09000029,297,891,1
2013-08-01,sutton,254848,E09000029,302,873,1
2013-09-01,sutton,256554,E09000029,283,858,1
2013-10-01,sutton,260492,E09000029,326,939,1
2013-11-01,sutton,261968,E09000029,337,883,1
2013-12-01,sutton,265231,E09000029,263,814,1
2014-01-01,sutton,269434,E09000029,277,853,1
2014-02-01,sutton,272241,E09000029,269,824,1
